l1_baro_score,l1_baro_available,l2_acoustic_score,l2_acoustic_available,l3_network_score,l3_network_available,l4_inertial_score,l4_inertial_available,mock_flag,claim_burst_rate,baseline_deviation,is_genuine
0.8148669859820634,1,0.6414572505138479,1,0.923506885700714,1,0.838659384145967,1,0,0.3184796178624709,0.3848973147633991,1
0.11435434575202327,1,0.0,0,0.1360939656370276,1,0.02561816203382486,1,1,72.71433450988175,0.6703789711055326,0
0.8282544226687295,1,0.728456698731193,1,0.7999277586285124,1,0.8742810016171927,1,0,0.7815713150474791,0.06908531286982583,1
0.9672953017889221,1,0.5544438018701806,1,0.7824751455278423,1,0.8309610008321481,1,0,0.5770193325115397,0.1343579309416035,1
0.0,0,0.8963394987429892,1,0.6182931099124569,1,0.617224398985646,1,0,0.022413056387601396,0.2942313020088314,1
0.2918401183152421,1,0.02263051999031765,1,0.039300845591399076,1,0.09252533153500048,1,1,0.24808274630945615,0.6813104846943896,0
0.6302041702452766,1,0.0,0,0.34000364358400137,1,0.6036315540032238,1,0,3.27205553075873,0.2003099170195361,1
0.0,0,0.8583745856960934,1,0.8252629059811531,1,0.7904742200713342,1,0,0.6441726027124002,0.19294243690950805,1
0.855911052811049,1,0.7087299118805999,1,0.7519156967449089,1,0.5993990915912099,1,0,0.5673529216036347,0.20996348987737212,1
0.12087927780519908,1,0.0,0,0.16571318058967655,1,0.18095578767245393,1,1,1.4842406505141499,0.4827502715514412,0
0.0,0,0.7324350080256546,1,0.7739585349891602,1,0.9353503302983907,1,0,0.5077745845572624,0.13770227739621135,1
0.09250911058283336,1,0.006872280924701339,1,0.2656713684246858,1,0.0003330951948949457,1,1,66.40881243878262,0.8305662774131795,0
0.6553125843148492,1,0.48872863278967454,1,0.6287578505195568,1,0.6301893367386003,1,0,0.48446565640094835,0.4055905050686142,1
0.0,0,0.0,0,0.7763064566672804,1,0.7311214591633923,1,0,0.08335193858694923,0.269221834960942,1
0.0,0,0.0,0,0.25639238142168497,1,0.5290182865238446,1,0,2.4910489257045074,0.12531176437940061,1
0.7232822083002657,1,0.5915638646215299,1,0.7337277253559189,1,0.8002525481764686,1,0,1.3527851426906947,0.19722808680678816,1
0.7342383475762039,1,0.865535535517311,1,0.7515696975957458,1,0.9212351117120448,1,0,0.4628271683267823,0.22227059242679748,1
0.8200427073616171,1,0.0,0,0.8707734412316611,1,0.5922460252076641,1,0,0.7936407517248525,0.15027332876477983,1
0.7384707046373009,1,0.7739674102858264,1,0.40638914925750247,1,0.5803475672245312,1,0,0.11354410250427416,0.18268371941629022,1
0.27492309137114945,1,0.11339901248271278,1,0.12090536927130055,1,0.0911559994511181,1,1,0.00760621553220359,0.9481685854520454,0
0.0,0,0.0,0,0.8151007848093631,1,0.8164576743711619,1,0,1.3298859922430375,0.2603073453924308,1
0.0,0,0.36510051853280306,1,0.262871993362593,1,0.0946252108267932,1,1,0.46771469673952376,0.8365390808147508,0
0.027654795099828943,1,0.008526373907064403,1,0.39693761641161934,1,0.22818302562671558,1,0,52.40292309454947,0.9042964126088024,0
0.8787672310314363,1,0.9036509339856161,1,0.8776544148832657,1,0.7601472523147962,1,0,1.364865251381917,0.04327658094266155,1
0.13306744879187174,1,0.04065235966533491,1,0.14873876153599552,1,0.47666107387033674,1,1,41.99231220809082,0.7888190651642581,0
0.0,0,0.6790522219105712,1,0.5605131797420001,1,0.9250347823500876,1,0,0.9133064815916057,0.06393561776043126,1
0.0,0,0.0,0,0.7411514589496359,1,0.9036261607492763,1,0,0.13456566786317772,0.13990727031818492,1
0.7622643937455419,1,0.8502376579812785,1,0.6252740189230274,1,0.8164007448637046,1,0,0.8139372476491739,0.18332811038383162,1
0.0,0,0.3861982997590611,1,0.4973873310425692,1,0.7328096834571354,1,0,1.1875659773608556,0.2713074130399882,1
0.7303907255279439,1,0.7279144576423136,1,0.7392682313354485,1,0.812542095573423,1,0,0.9316935821504556,0.4209100791917744,1
0.0,0,0.812109240823672,1,0.8842195023661937,1,0.7936219933923495,1,0,0.36499784529736745,0.16766469753356314,1
0.8511372793028394,1,0.8484202191426203,1,0.704571952729954,1,0.823759644491666,1,0,0.12193858228484598,0.21217290263268984,1
0.17238131336471887,1,0.08092119924646006,1,0.1345246304381894,1,0.10125103452006572,1,0,16.473134245861885,0.8058920116574343,0
0.44948273403443395,1,0.0,0,0.270817919751806,1,0.013135248539456152,1,1,0.08262376661549539,0.31544969169558873,0
0.0,0,0.0032916626174449835,1,0.3780992539378157,1,0.17140500376313844,1,1,0.17096760602618358,0.7558948944157514,0
0.08139476998629197,1,0.01806134895693989,1,0.3538190056129367,1,0.11689618023716777,1,0,0.01274731612270942,0.6088398180223551,0
0.3046418623738071,1,0.08724488263083843,1,0.01828491449272453,1,0.5253411759737077,1,1,59.11585523333452,0.7057212836543612,0
0.9449676986233803,1,0.7606170863462376,1,0.8688905804555292,1,0.9496563997026621,1,0,0.16267460201382009,0.09761220359304441,1
0.0,0,0.6033748095561725,1,0.6178611253086305,1,0.8260269594333296,1,0,0.7777249167802776,0.13440515805161082,1
0.0,0,0.7445445060054792,1,0.9796782729845749,1,0.7334430626566709,1,0,0.1479322174174596,0.26408019219331097,1
0.3140281365286562,1,0.0,0,0.3244628239629059,1,0.11050087077003609,1,1,50.370301040591,0.9641016314228759,0
0.10418308225147967,1,0.1270442417072404,1,0.06745187692903835,1,0.027033932286421054,1,1,0.47634826614763265,0.6669957565164858,0
0.0,0,0.13670927950452624,1,0.25901166058755126,1,0.12140914120129495,1,1,0.8772569607453484,0.6941085247864903,0
0.3558001971762145,1,0.0,0,0.01456329991390566,1,0.041780681292798216,1,1,0.2759387206028601,0.357924425896305,0
0.881105298271294,1,0.40768825245654783,1,0.7544589499098818,1,0.7867129002460675,1,0,2.1754829907970388,0.3586287781303511,1
0.0,0,0.0,0,0.589113388264057,1,0.7185289340363769,1,0,1.4350988496396255,0.27098926662585404,1
0.0,0,0.0,0,0.635966364689262,1,0.8683381813666978,1,0,0.2647623188776904,0.014206431647628148,1
0.21913672969393588,1,0.18983467033270782,1,0.12844882425902765,1,0.03206268202038785,1,1,0.6362382467702405,0.4553697500990783,0
0.0,0,0.0,0,0.04822931348019634,1,0.011248047563792472,1,1,0.6152007043756961,0.7157729237013244,0
0.0,0,0.6754610004231372,1,0.8964465823779161,1,0.9542620099954126,1,0,1.764301727087451,0.34896963641649964,1
0.9590301622802558,1,0.8974315635486224,1,0.8359263379779855,1,0.8045156489391786,1,0,0.7775577465010908,0.01229507220247346,1
0.0,0,0.04859370047294003,1,0.11615286044072244,1,0.12434684539163918,1,1,0.7304638771705888,0.8124796303832954,0
0.0,0,0.036003978603983224,1,0.280951881255059,1,0.08739560706958988,1,0,46.08325173212807,0.7500576957888149,0
0.0,0,0.809021181946001,1,0.6579924534164057,1,0.8350706490783648,1,0,2.027669532845159,0.18057326649184235,1
0.4923534183285202,1,0.5590250797910431,1,0.6567800577863048,1,0.5179978358203308,1,0,1.9030560280954925,0.5252685420757482,1
0.2117637990037482,1,0.07208931370958321,1,0.24607808813818458,1,0.062048159984405944,1,1,0.02767065163931275,0.60345283048953,0
0.0,0,0.0,0,0.7813725709911309,1,0.8000158286118811,1,0,0.7645807790028079,0.33824183959253595,1
0.0,0,0.9775885179488053,1,0.5029676465509896,1,0.7586755343038395,1,0,0.5807296685668469,0.12789578895958026,1
0.0,0,0.0,0,0.06458338308702087,1,0.15090471880059636,1,1,69.89617436335813,0.7359569909100082,0
0.0,0,0.0,0,0.8671121326643262,1,0.8211151835917144,1,0,0.8744908188700907,0.230490945167384,1
0.3399138552611905,1,0.12276704011944889,1,0.15222430493303063,1,0.029941783798088106,1,0,0.1290313380053493,0.5257907355980046,0
0.0,0,0.6073382689839589,1,0.808976618999917,1,0.8423822465187731,1,0,0.15375409717982425,0.022215850631027965,1
0.855902125377894,1,0.6981337735356434,1,0.9037569486388326,1,0.9695707218325021,1,0,1.1995283110494952,0.17691062281242667,1
0.0,0,0.0,0,0.8045955951295598,1,0.7231880991035947,1,0,1.1591978102999623,0.10742075213123853,1
0.0,0,0.0,0,0.33240318747137054,1,0.07444485166523189,1,1,0.15955884004244142,0.698120684377428,0
0.0,0,0.0,0,0.6728222368132494,1,0.8259018462027472,1,0,0.8465624875293061,0.13855679456263356,1
0.4800874565710967,1,0.07522361577461525,1,0.12589287337015587,1,0.1349890744274893,1,0,0.19207895039183315,0.7961438707291509,0
0.0,0,0.0,0,0.36540430986384714,1,0.8111166490718213,1,0,1.2156425538918951,0.2763474569699213,1
0.0,0,0.0,0,0.6944862650385966,1,0.8578877124999753,1,0,0.7324977729653446,0.2665319962244847,1
0.0,0,0.0,0,0.7389210269510927,1,0.7994732657898649,1,0,0.0015984999690446698,0.4147824025175318,1
0.9639777463667936,1,0.6942197567080047,1,0.7496240917449157,1,0.7016123419943776,1,0,1.641684809687146,0.2258316205235955,1
0.0,0,0.0,0,0.7040449511472245,1,0.9715000303214782,1,0,1.0567500060173094,0.319852423466009,1
0.24340339396523739,1,0.033207920658198095,1,0.1659949120876605,1,0.11128631682113956,1,1,53.00677374840949,0.4760625113169976,0
0.0,0,0.7334123984704524,1,0.8082944491069745,1,0.8829676920057092,1,0,0.6551814374319846,0.22990606121954185,1
0.2991973899476284,1,0.4839991680801513,1,0.3287213193148774,1,0.6481497730233211,1,0,0.6467279912951273,0.5577305604274022,1
0.8735020952172541,1,0.8241040523395043,1,0.7039320437586931,1,0.9853598848726808,1,0,0.5386138815334517,0.11343436234864072,1
0.0,0,0.6513924329126188,1,0.7440325468521487,1,0.8552897291726682,1,0,0.029858958049340162,0.06610020025056783,1
0.0,0,0.4693544460117739,1,0.5224693256561536,1,0.8273601818983337,1,0,0.5490779842114998,0.6790342990307533,1
0.0,0,0.00620701583439605,1,0.05771746653179214,1,0.11759081815627397,1,0,0.10603673894026515,0.566253943622873,0
0.0,0,0.0,0,0.15845847679649508,1,0.07471560608378305,1,1,44.63662156515492,0.7908395002452306,0
0.855321077288839,1,0.6222592199397586,1,0.6989976972680502,1,0.8413198091785682,1,0,0.2777674354289772,0.3226357951158418,1
0.0,0,0.0,0,0.13936172236381683,1,0.03998343914987125,1,0,0.6976394926411563,0.6318613747526695,0
0.9500198512651098,1,0.6845936630951878,1,0.6803492088462219,1,0.8927774524689129,1,0,0.29425315072368324,0.08169808918385707,1
0.20110411675028148,1,0.07754948787567321,1,0.24545491609546563,1,0.1607127792423655,1,0,58.816204183584446,0.8594841147623161,0
0.9358040442658164,1,0.3273516953894108,1,0.7644513027655584,1,0.6375776627974223,1,0,0.4520683162419434,0.2693010232494777,1
0.015362902618534515,1,0.023086910072074987,1,0.33795205582923604,1,0.03945886216388422,1,1,0.17304378689329858,0.6928276450975329,0
0.10800000756507847,1,0.14458140399404623,1,0.08719287160972926,1,0.029851877805704516,1,1,0.1526701379046885,0.7514713110217871,0
0.7241740907210419,1,0.6984520848493072,1,0.7993477939572272,1,0.8737587394094476,1,0,0.6747098560734011,0.043570530666528266,1
0.3849340887053157,1,0.3707879491758713,1,0.11862163544736062,1,0.08086024956733498,1,1,1.1908486329631212,0.5359837337125715,0
0.0,0,0.0,0,0.05178438577694691,1,0.0013629356826128224,1,1,0.18698215506752724,0.5900438230720729,0
0.0,0,0.0,0,0.8709983548725941,1,0.8930477198910193,1,0,4.042181476348428,0.12454651063292801,1
0.0,0,0.7100545212524133,1,0.9232192673497165,1,0.8094495467089398,1,0,0.8285597068087219,0.17750768219177346,1
0.8623956048247293,1,0.9071227442389962,1,0.663929067890275,1,0.7959700553895969,1,0,0.08968393691449757,0.12065526558720481,1
0.0,0,0.0,0,0.7770222795411141,1,0.9078855062476181,1,0,6.76871553523351,0.24146278721413622,1
0.29372940973445477,1,0.0,0,0.34144282663375014,1,0.32055737334619755,1,0,0.15757329576835075,0.7186222497058321,1
0.8564937116508352,1,0.0,0,0.4173550602452879,1,0.7359599382646032,1,0,0.5351177958767706,0.3868820659305237,1
0.0,0,0.8624636600285217,1,0.27398203776770663,1,0.6043933136669974,1,0,0.13463307061928997,0.2960738079898237,1
0.0,0,0.11826463985702214,1,0.4208334347875532,1,0.0010085951061684596,1,1,0.5604264486464939,0.6587461548637987,0
0.0,0,0.0,0,0.929670667390903,1,0.9784563576719724,1,0,0.4824539913473901,0.16557659016445625,1
0.2368287079663253,1,0.0,0,0.40128110232321995,1,0.3046820661895703,1,1,0.20531103581966234,0.8041528756812268,0
0.0,0,0.0,0,0.48118610161148906,1,0.8260140271408365,1,0,0.014840101029469161,0.05922308872813248,1
0.7483862801836237,1,0.9751584313593371,1,0.7402253107448511,1,0.8419581585046759,1,0,1.5075001353785977,0.10720073842341399,1
0.7058098052396967,1,0.7400018665269504,1,0.38411904964081234,1,0.5781913286956025,1,0,0.04354133240905677,0.5608042814217593,1
0.0,0,0.0,0,0.7717027676769088,1,0.6731046844977123,1,0,0.05299622668862414,0.5391197727251601,1
0.7997445566130281,1,0.31989107847460835,1,0.7662244061321145,1,0.6234031675554482,1,0,0.6620875317599838,0.26339419083983967,1
0.0,0,0.0,0,0.7418507019893225,1,0.48148742629094704,1,0,0.27387033702355007,0.25010277709752776,1
0.2648806902803223,1,0.0,0,0.0663756831954941,1,0.04340228470671919,1,1,1.567721489432476,0.7323521353089837,0
0.8209677687996878,1,0.8164657794427326,1,0.8277825463400248,1,0.7811057436289818,1,0,1.0655695104497398,0.19070790427344866,1
0.6585078971855951,1,0.6134066671439476,1,0.6869907613803701,1,0.8037316322388582,1,0,1.3912169672843915,0.2471839791127486,1
0.8601091854337495,1,0.5332493073278424,1,0.7690532186663294,1,0.795716502625106,1,0,0.13835788862393866,0.15501875870037252,1
0.06168300324748901,1,0.0,0,0.3627424715995303,1,0.1323562644879916,1,0,30.736856022314296,0.8884764770357031,0
0.4450940149592391,1,0.0,0,0.3873990150033263,1,0.06774477920054285,1,1,32.92885836000117,0.8028311488362623,0
0.0,0,0.013299317780141422,1,0.17420462428142205,1,0.12410943689140896,1,1,0.03410093566991114,0.7921155351409788,0
0.0,0,0.6801500618922355,1,0.898333642364423,1,0.734371367342928,1,0,0.1207739733543207,0.12314677082540766,1
0.0,0,0.8429035715997978,1,0.7260050779084195,1,0.8120733472321315,1,0,2.563337762411347,0.23331380849857053,1
0.10789183092500518,1,0.016124033081578955,1,0.10968486847380893,1,0.2654314503664633,1,0,51.03321747514451,0.6180227921520476,0
0.006421041095001331,1,0.00043309396952015216,1,0.14263355516726764,1,0.05637371687064114,1,1,0.46550553084177104,0.6143175678358056,0
0.0,0,0.09211013821743907,1,0.08001768978964084,1,0.07110895357368856,1,0,0.2611712631620404,0.35492045056692134,0
0.9519257077731406,1,0.8185679827646551,1,0.8982814751145488,0,0.5195559250368906,1,0,0.7739831197482437,0.16707702487161769,1
0.8225814583984491,1,0.0,0,0.785353584911212,1,0.8717650203561583,1,0,1.6253106106896764,0.2929536417554977,1
0.9560845485749168,1,0.9315080934019107,1,0.8430191305985838,1,0.9112855758256254,1,0,1.8381250497386596,0.40685211036239805,1
0.0,0,0.19850975156231948,1,0.17699092212826228,1,0.0626429837862617,1,0,31.613357917375506,0.8605969063231387,0
0.0,0,0.0,0,0.918308870985487,1,0.6754551578583083,1,0,0.6753768804021724,0.03261260507882039,1
0.7526996236590495,1,0.0,0,0.6145070700385767,1,0.81632586485342,1,0,0.24842604523915585,0.44188605488880806,1
0.22040988014009086,1,0.26233658765382556,1,0.36262542186226804,1,0.028562786630750233,1,1,0.8123398617878724,0.7399315519227514,0
0.9553831880834278,1,0.9639825293328244,1,0.8679943652266486,1,0.8079424954667423,1,0,1.0086209276441502,0.14648248651749501,1
0.0,0,0.0,0,0.6569998721202278,1,0.6338917353236202,1,0,2.7610806940722585,0.25348152064451474,1
0.0,0,0.6583255917120192,1,0.830097221809151,1,0.7815854232574994,1,0,1.508347176801664,0.14575604882094584,1
0.0,0,0.0,0,0.827089192224042,1,0.882676432837223,1,0,0.2960620342672476,0.018146003456709622,1
0.22433618550119988,1,0.22655806403913406,1,0.16096639236141766,1,0.10281902766316398,1,0,0.4805546647929975,0.6891432489373479,0
0.6783546661579504,1,0.5769953302454534,1,0.9609925442182902,1,0.886778783025564,1,0,2.517384278279353,0.4142256281003861,1
0.0,0,0.16914068018469425,1,0.6298486345637441,1,0.019163045036552872,1,0,0.1494177987289142,0.6246333580968261,0
0.7932844960504282,1,0.8136684232048823,1,0.8927668257603156,1,0.8552050647000875,1,0,0.5513146842672975,0.4757755908376058,1
0.5151258287075553,1,0.8296914790595562,1,0.7837472596954402,1,0.7024206975246274,1,0,0.9595520634598735,0.1503607642914314,1
0.13793824884830932,1,0.009470768424306577,1,0.19804753319103358,1,0.004575634562200149,1,1,0.05030787206620093,0.7720728701466806,0
0.9571403605446667,1,0.9568677480071979,1,0.8418312358671481,1,0.870208643228314,1,0,0.23991216404355523,0.26296970547248827,1
0.0,0,0.0,0,0.6932159362222517,1,0.7018159581326137,1,0,0.10987338327785469,0.028280822672462586,1
0.9161454646297525,1,0.7754360065932212,1,0.8745523327294492,1,0.6815411566419247,1,0,1.7133669376624976,0.18408101559044254,1
0.17867015371124004,1,0.02094177582106328,1,0.4067132471055322,1,0.08599924991948747,1,1,1.041394465070588,0.6406009844039595,0
0.0,0,0.0,0,0.5079029309913125,1,0.662382026914273,1,0,3.1807169474472334,0.5059333105228826,1
0.7117756137113009,1,0.9473661029452216,1,0.7579173735376394,1,0.8347066043724448,1,0,3.3380485010250105,0.07559903044939872,1
0.679830451531442,1,0.804972143786547,1,0.7069671564013216,1,0.9291746199087458,1,0,0.04191608153502349,0.22631342267976304,1
0.0,0,0.8916682974979433,1,0.6855129592965219,1,0.9094942739775984,1,0,0.4889274730971887,0.22248607403226453,1
0.9768877039580471,1,0.9115741211206918,1,0.7785018794988533,1,0.6248911144593372,1,0,0.24807714622298832,0.22044222127476268,1
0.0,0,0.0,0,0.6978977819540181,1,0.6155766127254344,1,0,0.49204421820618877,0.5733361522654952,1
0.0,0,0.08787235974972783,1,0.4090242663633305,1,0.07594900665276158,1,0,63.019372262405724,0.7177696586442329,0
0.740961559781793,1,0.7642535942376015,1,0.7241893077686807,1,0.9173807749286048,1,0,0.11265169427258213,0.14473731612390636,1
0.0,0,0.7095404487487879,1,0.8590506342459453,1,0.8290640919714705,1,0,0.3234090107351225,0.17286431950669676,1
0.1678281350573136,1,0.03838967296650643,1,0.2868676954385494,1,0.014830729075003,1,1,64.44187264106955,0.8788720236421284,0
0.0,0,0.0,0,0.9274677510498932,1,0.4944346843625084,1,0,0.1700051675074058,0.2574840198428738,1
0.0,0,0.1918184433203149,1,0.17959517444568085,1,0.019641090235009716,1,1,0.434048917189053,0.7678338531383687,0
0.0,0,0.8666749309229055,1,0.8448380484598097,1,0.8197366589592238,1,0,1.118095072135003,0.0649821057699713,1
0.40640202144205034,1,0.1913646241476998,1,0.24006219569723888,1,0.21546020173491007,1,0,0.587325057897892,0.4832912928199459,0
0.6973074329696134,1,0.8609746937245079,1,0.5246254795099753,1,0.6896424174344807,1,0,1.2595830345208123,0.057472184606273666,1
0.0,0,0.8405882639323208,1,0.7834597303283871,0,0.8321344939117634,1,0,0.08533264065758611,0.4149924216154028,1
0.2457648506789198,1,0.05939739989051838,1,0.28226952085096435,1,0.07312274058494436,1,1,0.005016991756043433,0.6870960351488111,0
0.0,0,0.15974377992637606,1,0.01793311890447434,1,0.09370783729314294,1,1,0.9997091861950803,0.6685854789665151,0
0.119328778555145,1,0.017317390738229892,1,0.3002132757505975,1,0.29113697841527975,1,1,30.525651074543198,0.9526978946276422,0
0.0,0,0.0,0,0.9181382657838318,1,0.664785538149508,1,0,0.35845733882349107,0.4064304609340043,1
0.06373010115297678,1,0.02560090989196184,1,0.20146661087206322,1,0.35090525070181794,1,1,0.5165613994697372,0.6083752076699455,0
0.35116764847443854,1,0.11508104862755746,1,0.035719195401868124,1,0.04294301963943955,1,1,0.08629610590660439,0.2616124691624165,0
0.0,0,0.0,0,0.19867021711468166,1,0.10746470963757991,1,1,0.2888619386339257,0.3600076264006415,0
0.10135546084320951,1,0.4972325776522222,1,0.388853913731414,1,0.05689563174568919,1,1,0.07859435358029258,0.7579546600431167,0
0.6036542515478583,1,0.8473913018155547,1,0.8136391752901656,1,0.7036181773789135,1,0,0.1189249959942732,0.34314027052601537,1
0.25605465628310725,1,0.0,0,0.2089438404505543,1,0.01419143332981912,1,1,0.574088982838447,0.3850347916721803,0
0.8172785371608374,1,0.715726904323699,1,0.597069013313387,1,0.7172014000497279,1,0,0.8402717529681051,0.5548627334400413,1
0.0,0,0.0,0,0.5035020681822604,1,0.04838350522488827,1,1,0.017402132901468033,0.9486165091694383,0
0.0,0,0.9674061530133492,1,0.8186992183016774,1,0.9010794329546904,1,0,0.2146206555334206,0.21365174801446923,1
