date,rain_mm,temp_c,wind_speed_kmph,pressure_hpa,flood_alert_flag,storm_alert_flag,heatwave_flag,high_wind_flag,disruption_happened,rain_3day_avg,rain_7day_avg,temp_3day_avg,humidity_pct,pincode,city,state,curfew_alert_flag
2019-01-26,0.0,17.2,12.9,1022.3,0,0,0,0,0,0.13333333333333333,3.414285714285714,17.900000000000002,58.037947109992174,110001,Delhi,DL,0
2019-01-27,0.0,16.1,17.6,1022.6,0,0,0,0,0,0.03333333333333333,3.414285714285714,16.766666666666666,70.05323017756191,110001,Delhi,DL,0
2019-01-28,0.0,17.0,17.8,1022.3,0,0,0,0,0,0.0,2.4857142857142853,16.766666666666666,44.718841050754044,110001,Delhi,DL,0
2019-01-29,0.0,18.1,15.6,1020.7,0,0,0,0,0,0.0,0.07142857142857142,17.066666666666666,48.66414682255146,110001,Delhi,DL,0
2019-01-30,0.0,18.5,11.4,1019.2,0,0,0,0,0,0.0,0.05714285714285715,17.86666666666667,59.372259300209834,110001,Delhi,DL,0
2019-01-31,0.6,18.5,17.9,1017.8,0,0,0,0,0,0.19999999999999998,0.09999999999999999,18.36666666666667,81.19022550243734,110001,Delhi,DL,0
2019-02-01,0.2,19.2,18.0,1018.4,0,0,0,0,0,0.26666666666666666,0.1142857142857143,18.73333333333333,73.79008411576308,110001,Delhi,DL,0
2019-02-02,0.0,19.4,12.5,1018.5,0,0,0,0,0,0.26666666666666666,0.1142857142857143,19.033333333333335,72.1429512956268,110001,Delhi,DL,0
2019-02-03,0.0,19.9,11.9,1019.6,0,0,0,0,0,0.06666666666666667,0.1142857142857143,19.499999999999996,72.48903386027658,110001,Delhi,DL,0
2019-02-04,0.0,20.8,9.0,1020.2,0,0,0,0,0,0.0,0.1142857142857143,20.03333333333333,57.18145502377841,110001,Delhi,DL,0
2019-02-05,0.0,22.0,11.0,1017.4,0,0,0,0,0,0.0,0.1142857142857143,20.900000000000002,86.40469806678297,110001,Delhi,DL,0
2019-02-06,9.1,23.1,19.6,1012.1,0,0,0,0,0,3.033333333333333,1.4142857142857144,21.96666666666667,50.89891401862325,110001,Delhi,DL,0
2019-02-07,12.7,20.1,27.2,1009.9,0,0,0,0,0,7.266666666666666,3.142857142857143,21.733333333333334,71.99482953587079,110001,Delhi,DL,0
2019-02-08,0.0,18.5,14.3,1016.4,0,0,0,0,0,7.266666666666666,3.1142857142857143,20.566666666666666,43.65959104508781,110001,Delhi,DL,0
2019-02-09,0.0,18.8,17.1,1018.8,0,0,0,0,0,4.233333333333333,3.1142857142857143,19.133333333333333,78.64336852602673,110001,Delhi,DL,0
2019-02-10,0.5,18.3,10.2,1020.3,0,0,0,0,0,0.16666666666666666,3.185714285714286,18.53333333333333,88.54238367892043,110001,Delhi,DL,0
2019-02-11,0.0,19.2,10.2,1020.7,0,0,0,0,0,0.16666666666666666,3.185714285714286,18.766666666666666,51.70995952428227,110001,Delhi,DL,0
2019-02-12,0.0,21.3,9.3,1020.5,0,0,0,0,0,0.16666666666666666,3.185714285714286,19.599999999999998,52.93286451321181,110001,Delhi,DL,0
2019-02-13,0.4,23.5,10.3,1019.5,0,0,0,0,0,0.13333333333333333,1.9428571428571428,21.333333333333332,67.56496676452261,110001,Delhi,DL,0
2019-02-14,4.0,20.4,22.9,1015.3,0,0,0,0,0,1.4666666666666668,0.7000000000000001,21.733333333333334,78.19100508016672,110001,Delhi,DL,0
2019-02-15,4.5,20.6,14.2,1015.7,0,0,0,0,0,2.966666666666667,1.342857142857143,21.5,69.97533130133962,110001,Delhi,DL,0
2019-02-16,0.1,19.2,15.3,1017.1,0,0,0,0,0,2.8666666666666667,1.3571428571428572,20.066666666666666,52.65760945910136,110001,Delhi,DL,0
2019-02-17,0.0,20.6,16.3,1014.1,0,0,0,0,0,1.5333333333333332,1.2857142857142858,20.133333333333333,76.15531601381645,110001,Delhi,DL,0
2019-02-18,0.1,22.5,20.7,1009.5,0,0,0,0,0,0.06666666666666667,1.3,20.766666666666666,71.16100578469393,110001,Delhi,DL,0
2019-02-19,0.0,22.0,12.6,1012.5,0,0,0,0,0,0.03333333333333333,1.3,21.7,48.75436189374404,110001,Delhi,DL,0
2019-02-20,2.6,20.5,18.4,1017.1,0,0,0,0,0,0.9,1.6142857142857143,21.666666666666668,70.43819240125742,110001,Delhi,DL,0
2019-02-21,0.0,25.4,17.6,1015.9,0,0,0,0,0,0.8666666666666667,1.042857142857143,22.633333333333336,56.72798923914749,110001,Delhi,DL,0
2019-02-22,0.4,22.7,20.1,1016.6,0,0,0,0,0,1.0,0.4571428571428572,22.866666666666664,88.3001836918981,110001,Delhi,DL,0
2019-02-23,0.0,21.5,20.2,1015.3,0,0,0,0,0,0.13333333333333333,0.4428571428571429,23.2,56.146204915407864,110001,Delhi,DL,0
2019-02-24,0.2,22.0,12.3,1012.0,0,0,0,0,0,0.20000000000000004,0.4714285714285715,22.066666666666666,42.59116900708556,110001,Delhi,DL,0
2019-02-25,0.0,22.2,11.9,1011.0,0,0,0,0,0,0.06666666666666667,0.4571428571428572,21.899999999999995,44.84575657242025,110001,Delhi,DL,0
2019-02-26,2.8,21.4,17.1,1010.8,0,0,0,0,0,1.0,0.8571428571428571,21.866666666666664,51.632584019670404,110001,Delhi,DL,0
2019-02-27,11.2,17.5,12.2,1011.5,0,0,0,0,0,4.666666666666667,2.085714285714286,20.366666666666664,47.04637946688334,110001,Delhi,DL,0
2019-02-28,0.0,19.3,16.8,1015.5,0,0,0,0,0,4.666666666666667,2.085714285714286,19.400000000000002,67.3645919691613,110001,Delhi,DL,0
2019-03-01,0.0,21.1,12.0,1015.9,0,0,0,0,0,3.733333333333333,2.0285714285714285,19.3,77.58604766520689,110001,Delhi,DL,0
2019-03-02,6.8,20.9,12.6,1015.7,0,0,0,0,0,2.2666666666666666,3.0,20.433333333333334,50.41528001231168,110001,Delhi,DL,0
2019-03-03,4.1,21.5,13.8,1012.4,0,0,0,0,0,3.633333333333333,3.557142857142857,21.166666666666668,57.97630949227965,110001,Delhi,DL,0
2019-03-04,0.2,22.5,12.9,1009.5,0,0,0,0,0,3.6999999999999997,3.5857142857142854,21.63333333333333,46.530387455396784,110001,Delhi,DL,0
2019-03-05,0.0,21.9,14.3,1010.5,0,0,0,0,0,1.4333333333333333,3.1857142857142855,21.96666666666667,89.43553871354194,110001,Delhi,DL,0
2019-03-06,0.0,23.2,19.7,1011.6,0,0,0,0,0,0.06666666666666667,1.5857142857142856,22.53333333333333,64.79217205638851,110001,Delhi,DL,0
2019-03-07,0.0,23.9,11.3,1012.0,0,0,0,0,0,0.0,1.5857142857142856,23.0,43.806656388446676,110001,Delhi,DL,0
2019-03-08,0.0,24.2,13.4,1013.7,0,0,0,0,0,0.0,1.5857142857142856,23.766666666666666,73.12591239446331,110001,Delhi,DL,0
2019-03-09,0.0,25.1,17.9,1013.7,0,0,0,0,0,0.0,0.6142857142857142,24.400000000000002,67.90355254847984,110001,Delhi,DL,0
2019-03-10,0.0,24.7,12.0,1013.9,0,0,0,0,0,0.0,0.028571428571428574,24.666666666666668,81.48398107509958,110001,Delhi,DL,0
2019-03-11,1.7,26.4,24.2,1012.9,0,0,0,0,0,0.5666666666666667,0.24285714285714285,25.399999999999995,86.77498767347328,110001,Delhi,DL,0
2019-03-12,0.0,26.6,16.4,1015.4,0,0,0,0,0,0.5666666666666667,0.24285714285714285,25.900000000000002,50.225286215200825,110001,Delhi,DL,0
2019-03-13,0.0,23.2,10.1,1015.7,0,0,0,0,0,0.5666666666666667,0.24285714285714285,25.400000000000002,73.87745634687167,110001,Delhi,DL,0
2019-03-14,0.3,24.2,23.7,1016.6,0,0,0,0,0,0.09999999999999999,0.2857142857142857,24.666666666666668,49.40379659277862,110001,Delhi,DL,0
2019-03-15,0.0,25.1,15.5,1017.8,0,0,0,0,0,0.09999999999999999,0.2857142857142857,24.166666666666668,55.19767104160057,110001,Delhi,DL,0
2019-03-16,0.0,25.3,12.5,1016.5,0,0,0,0,0,0.09999999999999999,0.2857142857142857,24.866666666666664,50.56807621488806,110001,Delhi,DL,0
2019-03-17,0.0,26.5,13.0,1014.4,0,0,0,0,0,0.0,0.2857142857142857,25.633333333333336,87.60600384493131,110001,Delhi,DL,0
2019-03-18,0.0,27.2,12.1,1013.9,0,0,0,0,0,0.0,0.04285714285714286,26.333333333333332,86.9043358275401,110001,Delhi,DL,0
2019-03-19,0.0,29.5,12.7,1010.3,0,0,0,0,0,0.0,0.04285714285714286,27.733333333333334,76.19159327457982,110001,Delhi,DL,0
2019-03-20,0.0,30.7,20.4,1008.6,0,0,0,0,0,0.0,0.04285714285714286,29.133333333333336,43.73954994299635,110001,Delhi,DL,0
2019-03-21,0.0,30.3,15.5,1011.9,0,0,0,0,0,0.0,0.0,30.166666666666668,59.44271306581188,110001,Delhi,DL,0
2019-03-22,0.0,29.0,21.0,1014.1,0,0,0,0,0,0.0,0.0,30.0,87.6387131579443,110001,Delhi,DL,0
2019-03-23,0.0,30.0,23.9,1013.4,0,0,0,0,0,0.0,0.0,29.766666666666666,49.93329194738658,110001,Delhi,DL,0
2019-03-24,0.0,31.2,17.0,1011.7,0,0,0,0,0,0.0,0.0,30.066666666666666,49.78068226216088,110001,Delhi,DL,0
2019-03-25,0.5,28.4,17.2,1012.3,0,0,0,0,0,0.16666666666666666,0.07142857142857142,29.866666666666664,70.20279345701366,110001,Delhi,DL,0
2019-03-26,0.0,29.9,17.9,1013.4,0,0,0,0,0,0.16666666666666666,0.07142857142857142,29.833333333333332,50.28101270909178,110001,Delhi,DL,0
2019-03-27,0.0,31.0,13.5,1013.9,0,0,0,0,0,0.16666666666666666,0.07142857142857142,29.766666666666666,72.60200665979211,110001,Delhi,DL,0
2019-03-28,0.0,33.8,12.1,1011.6,0,0,0,0,0,0.0,0.07142857142857142,31.566666666666666,67.10493545878069,110001,Delhi,DL,0
2019-03-29,0.0,35.8,12.8,1008.6,0,0,0,0,0,0.0,0.07142857142857142,33.53333333333333,70.41885474970066,110001,Delhi,DL,0
2019-03-30,0.0,35.9,19.6,1007.8,0,0,0,0,0,0.0,0.07142857142857142,35.166666666666664,85.70126622585386,110001,Delhi,DL,0
2019-03-31,0.0,34.4,22.5,1008.2,0,0,0,0,0,0.0,0.07142857142857142,35.36666666666667,65.69530271416235,110001,Delhi,DL,0
2019-04-01,0.0,33.5,21.3,1008.8,0,0,0,0,0,0.0,0.0,34.6,59.03062867126242,110001,Delhi,DL,0
2019-04-02,0.0,33.5,13.6,1009.4,0,0,0,0,0,0.0,0.0,33.800000000000004,46.033956748460476,110001,Delhi,DL,0
2019-04-03,0.0,35.0,13.0,1008.4,0,0,0,0,0,0.0,0.0,34.0,86.0991908915774,110001,Delhi,DL,0
2019-04-04,0.0,36.3,11.2,1008.8,0,0,0,0,0,0.0,0.0,34.93333333333333,58.21569678629204,110001,Delhi,DL,0
2019-04-05,0.0,37.8,20.2,1007.9,0,0,0,0,0,0.0,0.0,36.36666666666667,62.02921709474874,110001,Delhi,DL,0
2019-04-06,0.0,37.7,31.2,1006.8,0,0,0,0,0,0.0,0.0,37.266666666666666,69.83634935223373,110001,Delhi,DL,0
2019-04-07,0.0,35.0,15.4,1005.7,0,0,0,0,0,0.0,0.0,36.833333333333336,43.527038488669724,110001,Delhi,DL,0
2019-04-08,0.2,35.2,22.9,1006.7,0,0,0,0,0,0.06666666666666667,0.028571428571428574,35.96666666666667,87.05815298443179,110001,Delhi,DL,0
2019-04-09,0.0,36.7,14.2,1006.3,0,0,0,0,0,0.06666666666666667,0.028571428571428574,35.63333333333333,42.29097607169943,110001,Delhi,DL,0
2019-04-10,0.0,37.5,17.2,1007.7,0,0,0,0,0,0.06666666666666667,0.028571428571428574,36.46666666666667,64.30490879314061,110001,Delhi,DL,0
2019-04-11,0.0,37.8,12.5,1007.3,0,0,0,0,0,0.0,0.028571428571428574,37.333333333333336,60.95502206904268,110001,Delhi,DL,0
2019-04-12,0.0,37.2,17.7,1007.7,0,0,0,0,0,0.0,0.028571428571428574,37.5,84.05032796747136,110001,Delhi,DL,0
2019-04-13,0.0,36.8,18.3,1008.4,0,0,0,0,0,0.0,0.028571428571428574,37.266666666666666,74.61138482028994,110001,Delhi,DL,0
2019-04-14,0.0,37.6,19.6,1008.1,0,0,0,0,0,0.0,0.028571428571428574,37.199999999999996,88.55673852086564,110001,Delhi,DL,0
2019-04-15,0.0,38.5,16.8,1006.3,0,0,0,0,0,0.0,0.0,37.63333333333333,49.68946073126554,110001,Delhi,DL,0
2019-04-16,0.5,31.0,19.5,1008.8,0,0,0,0,0,0.16666666666666666,0.07142857142857142,35.699999999999996,87.3215975796353,110001,Delhi,DL,0
2019-04-17,4.6,25.9,19.8,1011.2,0,0,0,0,0,1.7,0.7285714285714285,31.8,84.35573070456994,110001,Delhi,DL,0
2019-04-18,0.1,27.9,9.4,1011.7,0,0,0,0,0,1.7333333333333332,0.7428571428571428,28.266666666666666,81.12109787987427,110001,Delhi,DL,0
2019-04-19,0.1,29.9,12.3,1009.3,0,0,0,0,0,1.5999999999999999,0.7571428571428571,27.899999999999995,49.4152642551434,110001,Delhi,DL,0
2019-04-20,0.0,32.8,12.8,1006.8,0,0,0,0,0,0.06666666666666667,0.7571428571428571,30.2,43.09729826588871,110001,Delhi,DL,0
2019-04-21,0.0,35.3,18.4,1004.9,0,0,0,0,0,0.03333333333333333,0.7571428571428571,32.666666666666664,63.48195932062611,110001,Delhi,DL,0
2019-04-22,0.0,37.3,16.4,1004.8,0,0,0,0,0,0.0,0.7571428571428571,35.133333333333326,85.71635876424727,110001,Delhi,DL,0
2019-04-23,0.0,39.1,18.5,1005.6,0,0,0,0,0,0.0,0.6857142857142857,37.233333333333334,51.957991892832815,110001,Delhi,DL,0
2019-04-24,0.0,40.2,18.6,1006.7,0,0,1,0,0,0.0,0.028571428571428574,38.86666666666667,49.29591501526393,110001,Delhi,DL,0
2019-04-25,0.0,39.3,18.4,1006.5,0,0,0,0,0,0.0,0.014285714285714287,39.53333333333334,83.7841288016426,110001,Delhi,DL,0
2019-04-26,0.0,40.0,19.6,1006.1,0,0,0,0,0,0.0,0.0,39.833333333333336,66.06011099182436,110001,Delhi,DL,0
2019-04-27,0.0,40.2,29.4,1005.5,0,0,1,0,0,0.0,0.0,39.833333333333336,43.050087607842386,110001,Delhi,DL,0
2019-04-28,0.0,40.8,24.9,1004.3,0,0,1,0,0,0.0,0.0,40.333333333333336,59.78289264694781,110001,Delhi,DL,0
2019-04-29,0.0,40.7,14.7,1003.2,0,0,1,0,0,0.0,0.0,40.56666666666667,65.74351006106642,110001,Delhi,DL,0
2019-04-30,0.0,41.5,22.9,1000.4,0,0,1,0,0,0.0,0.0,41.0,66.25831308263567,110001,Delhi,DL,0
2019-05-01,0.0,40.7,12.4,1000.0,0,0,1,0,0,0.0,0.0,40.96666666666667,50.68082987433964,110001,Delhi,DL,0
2019-05-02,0.5,37.7,21.7,1002.6,0,0,0,0,0,0.16666666666666666,0.07142857142857142,39.96666666666667,63.64922642086163,110001,Delhi,DL,0
2019-05-03,0.0,37.5,18.1,1004.2,0,0,0,0,0,0.16666666666666666,0.07142857142857142,38.63333333333333,52.18547490658343,110001,Delhi,DL,0
2019-05-04,0.0,38.0,22.5,1006.1,0,0,0,0,0,0.16666666666666666,0.07142857142857142,37.733333333333334,87.02330942412209,110001,Delhi,DL,0
2019-05-05,0.0,38.7,24.2,1006.3,0,0,0,0,0,0.0,0.07142857142857142,38.06666666666667,41.11264257905398,110001,Delhi,DL,0
2019-05-06,0.0,40.1,21.4,1003.7,0,0,1,0,0,0.0,0.07142857142857142,38.93333333333334,80.44485939238996,110001,Delhi,DL,0
2019-05-07,0.0,40.0,22.1,1002.2,0,0,0,0,0,0.0,0.07142857142857142,39.6,76.0941001491193,110001,Delhi,DL,0
2019-05-08,0.0,41.5,23.8,1002.3,0,0,1,0,0,0.0,0.07142857142857142,40.53333333333333,55.51796630331177,110001,Delhi,DL,0
2019-05-09,0.0,41.1,23.9,1001.4,0,0,1,0,0,0.0,0.0,40.86666666666667,63.288877908584375,110001,Delhi,DL,0
2019-05-10,0.0,40.3,24.8,1002.3,0,0,1,0,0,0.0,0.0,40.96666666666666,58.50695726062821,110001,Delhi,DL,0
2019-05-11,0.0,38.5,24.9,1004.8,0,0,0,0,0,0.0,0.0,39.96666666666667,47.64601323192542,110001,Delhi,DL,0
2019-05-12,0.0,38.5,17.7,1004.5,0,0,0,0,0,0.0,0.0,39.1,88.67073172603432,110001,Delhi,DL,0
2019-05-13,0.0,38.5,25.5,1003.2,0,0,0,0,0,0.0,0.0,38.5,53.429473136560496,110001,Delhi,DL,0
2019-05-14,0.0,35.6,14.0,1003.9,0,0,0,0,0,0.0,0.0,37.53333333333333,78.29569087359857,110001,Delhi,DL,0
2019-05-15,0.1,36.8,18.7,1005.2,0,0,0,0,0,0.03333333333333333,0.014285714285714287,36.96666666666667,85.66698890530552,110001,Delhi,DL,0
2019-05-16,0.0,36.7,19.0,1006.2,0,0,0,0,0,0.03333333333333333,0.014285714285714287,36.36666666666667,83.60496720107753,110001,Delhi,DL,0
2019-05-17,2.7,34.9,13.8,1006.2,0,0,0,0,0,0.9333333333333335,0.4,36.13333333333333,66.57589720784273,110001,Delhi,DL,0
2019-05-18,0.2,33.3,18.4,1005.8,0,0,0,0,0,0.9666666666666668,0.42857142857142866,34.96666666666666,72.27071550261095,110001,Delhi,DL,0
2019-05-19,0.0,36.5,15.0,1006.2,0,0,0,0,0,0.9666666666666668,0.42857142857142866,34.9,46.85081759983665,110001,Delhi,DL,0
2019-05-20,0.0,38.7,16.1,1006.5,0,0,0,0,0,0.06666666666666667,0.42857142857142866,36.166666666666664,69.6768578587583,110001,Delhi,DL,0
2019-05-21,0.0,39.2,15.2,1005.3,0,0,0,0,0,0.0,0.42857142857142866,38.13333333333333,48.79999083098598,110001,Delhi,DL,0
2019-05-22,0.0,39.2,18.9,1003.5,0,0,0,0,0,0.0,0.4142857142857143,39.03333333333334,70.03548119338674,110001,Delhi,DL,0
2019-05-23,0.0,39.2,19.9,1002.7,0,0,0,0,0,0.0,0.4142857142857143,39.2,44.771182736757886,110001,Delhi,DL,0
2019-05-24,0.0,35.3,22.3,1004.2,0,0,0,0,0,0.0,0.028571428571428574,37.9,68.26742857573174,110001,Delhi,DL,0
2019-05-25,0.0,36.5,23.7,1003.8,0,0,0,0,0,0.0,0.0,37.0,50.95870501152139,110001,Delhi,DL,0
2019-05-26,0.0,38.2,17.0,1002.4,0,0,0,0,0,0.0,0.0,36.666666666666664,85.05279713951236,110001,Delhi,DL,0
2019-05-27,0.0,40.7,18.4,1001.9,0,0,1,0,0,0.0,0.0,38.46666666666667,82.14763790428134,110001,Delhi,DL,0
2019-05-28,0.0,40.7,18.9,1001.7,0,0,1,0,0,0.0,0.0,39.86666666666667,52.499947263540676,110001,Delhi,DL,0
2019-05-29,0.0,41.9,15.1,1000.2,0,0,1,0,0,0.0,0.0,41.1,87.60689596817538,110001,Delhi,DL,0
2019-05-30,0.0,43.4,16.3,998.8,0,0,1,0,0,0.0,0.0,42.0,85.23655945099108,110001,Delhi,DL,0
2019-05-31,0.0,44.1,15.7,998.8,0,0,1,0,0,0.0,0.0,43.13333333333333,84.51695389047677,110001,Delhi,DL,0
2019-06-01,0.0,43.5,18.7,999.1,0,0,1,0,0,0.0,0.0,43.666666666666664,60.07358788794892,110001,Delhi,DL,0
2019-06-02,0.0,42.8,22.3,999.2,0,0,1,0,0,0.0,0.0,43.46666666666667,84.31000477854704,110001,Delhi,DL,0
2019-06-03,0.0,41.4,23.8,999.9,0,0,1,0,0,0.0,0.0,42.56666666666667,75.52867384785748,110001,Delhi,DL,0
2019-06-04,0.0,41.7,20.4,1000.2,0,0,1,0,0,0.0,0.0,41.96666666666666,43.74554347106337,110001,Delhi,DL,0
2019-06-05,0.3,41.5,15.5,999.7,0,0,1,0,0,0.09999999999999999,0.04285714285714286,41.53333333333333,54.80359225363175,110001,Delhi,DL,0
2019-06-06,0.5,42.8,24.2,1000.1,0,0,1,0,0,0.26666666666666666,0.1142857142857143,42.0,75.71604398214637,110001,Delhi,DL,0
2019-06-07,0.0,41.4,14.0,1002.7,0,0,1,0,0,0.26666666666666666,0.1142857142857143,41.9,66.21714397287965,110001,Delhi,DL,0
2019-06-08,0.0,41.7,15.3,1001.4,0,0,1,0,0,0.16666666666666666,0.1142857142857143,41.96666666666667,49.90900409154577,110001,Delhi,DL,0
2019-06-09,0.0,43.5,15.4,998.5,0,0,1,0,0,0.0,0.1142857142857143,42.199999999999996,54.286090586578304,110001,Delhi,DL,0
2019-06-10,0.0,44.0,14.3,996.0,0,0,1,0,0,0.0,0.1142857142857143,43.06666666666666,78.86077713492745,110001,Delhi,DL,0
2019-06-11,0.0,43.7,15.2,995.9,0,0,1,0,0,0.0,0.1142857142857143,43.73333333333334,64.74873429313331,110001,Delhi,DL,0
2019-06-12,2.2,39.7,18.2,998.3,0,0,0,0,0,0.7333333333333334,0.38571428571428573,42.46666666666667,71.39327890850907,110001,Delhi,DL,0
2019-06-13,0.0,41.1,17.0,999.0,0,0,1,0,0,0.7333333333333334,0.31428571428571433,41.50000000000001,79.14214788881529,110001,Delhi,DL,0
2019-06-14,0.0,42.0,19.3,997.7,0,0,1,0,0,0.7333333333333334,0.31428571428571433,40.93333333333334,76.03912282049237,110001,Delhi,DL,0
2019-06-15,0.0,42.4,20.2,997.3,0,0,1,0,0,0.0,0.31428571428571433,41.833333333333336,43.589282346336276,110001,Delhi,DL,0
2019-06-16,0.0,38.8,25.9,999.1,0,0,0,0,0,0.0,0.31428571428571433,41.06666666666666,45.47393087499787,110001,Delhi,DL,0
2019-06-17,0.0,38.8,29.2,998.9,0,0,0,0,0,0.0,0.31428571428571433,40.0,69.53377762543305,110001,Delhi,DL,0
2019-06-18,0.5,36.0,16.2,1000.2,0,0,0,0,0,0.16666666666666666,0.38571428571428573,37.86666666666667,88.48661879179866,110001,Delhi,DL,0
2019-06-19,0.0,36.5,17.9,999.9,0,0,0,0,0,0.16666666666666666,0.07142857142857142,37.1,40.957277218426064,110001,Delhi,DL,0
2019-06-20,0.0,37.7,13.9,1000.8,0,0,0,0,0,0.16666666666666666,0.07142857142857142,36.73333333333333,89.90132285386878,110001,Delhi,DL,0
2019-06-21,1.2,38.8,10.9,1000.9,0,0,0,0,0,0.39999999999999997,0.24285714285714285,37.666666666666664,59.15854537288239,110001,Delhi,DL,0
2019-06-22,0.0,40.2,21.1,1000.2,0,0,1,0,0,0.39999999999999997,0.24285714285714285,38.9,86.66988839731994,110001,Delhi,DL,0
2019-06-23,0.0,38.8,23.7,1000.4,0,0,0,0,0,0.39999999999999997,0.24285714285714285,39.26666666666667,64.82069307755796,110001,Delhi,DL,0
2019-06-24,0.6,37.0,18.4,1002.3,0,0,0,0,0,0.19999999999999998,0.32857142857142857,38.666666666666664,61.379639527439814,110001,Delhi,DL,0
2019-06-25,4.8,36.2,9.8,1001.7,0,0,0,0,0,1.7999999999999998,0.9428571428571428,37.333333333333336,45.25027049189233,110001,Delhi,DL,0
2019-06-26,0.6,39.7,17.9,998.9,0,0,0,0,0,1.9999999999999998,1.0285714285714285,37.63333333333333,86.46638378790313,110001,Delhi,DL,0
2019-06-27,0.0,40.2,20.7,996.4,0,0,1,0,0,1.7999999999999998,1.0285714285714285,38.699999999999996,40.74457066660024,110001,Delhi,DL,0
2019-06-28,0.0,42.1,21.8,995.3,0,0,1,0,0,0.19999999999999998,0.857142857142857,40.66666666666667,56.80009382241648,110001,Delhi,DL,0
2019-06-29,0.0,41.5,19.9,994.8,0,0,1,0,0,0.0,0.857142857142857,41.26666666666667,46.005718901437085,110001,Delhi,DL,0
2019-06-30,0.0,42.8,18.9,995.1,0,0,1,0,0,0.0,0.857142857142857,42.13333333333333,89.51593113817725,110001,Delhi,DL,0
